gene_name,transcript_id
CTSD,ENST00000236671.7
TNNI2,ENST00000381911.6
LSP1,ENST00000311604.8
TNNT3,ENST00000278317.11
MRPL23,ENST00000397298.8
IGF2,ENST00000416167.7
INS,ENST00000381330.5
TH,ENST00000352909.8
ASCL2,ENST00000331289.5
C11orf21,ENST00000381153.8
TSPAN32,ENST00000182290.9
CD81,ENST00000263645.10
TSSC4,ENST00000333256.11
KCNQ1,ENST00000155840.12
CDKN1C,ENST00000440480.8
SLC22A18,ENST00000649076.2
PHLDA2,ENST00000314222.5
NAP1L4,ENST00000380542.9
CARS1,ENST00000380525.9
OSBPL5,ENST00000263650.12
MRGPRG,ENST00000332314.3
MRGPRE,ENST00000389832.7
ZNF195,ENST00000399602.9
ART5,ENST00000397068.8
ART1,ENST00000250693.2
CHRNA10,ENST00000250699.2
NUP98,ENST00000324932.12
PGAP2,ENST00000278243.9
RHOG,ENST00000351018.5
STIM1,ENST00000526596.2
RRM1,ENST00000300738.10
OR52B4,ENST00000624801.3
TRIM21,ENST00000254436.8
OR52K2,ENST00000325719.4
OR52K1,ENST00000641528.1
OR52M1,ENST00000360213.1
OR52I1,ENST00000530443.4
TRIM68,ENST00000300747.10
OR51D1,ENST00000641817.1
OR51E1,ENST00000396952.6
OR51E2,ENST00000396950.4
MMP26,ENST00000380390.6
OR52R1,ENST00000624978.1
OR51F2,ENST00000322110.8
OR51S1,ENST00000322101.5
OR51T1,ENST00000322049.1
OR51A7,ENST00000641490.1
OR51G2,ENST00000641926.1
OR51G1,ENST00000623849.1
OR51A4,ENST00000641898.1
OR51A2,ENST00000380371.1
OR51L1,ENST00000641819.1
OR52J3,ENST00000380370.1
OR52E2,ENST00000321522.2
OR52A5,ENST00000307388.2
OR52A1,ENST00000380367.3
HBB,ENST00000335295.4
HBD,ENST00000650601.1
HBG1,ENST00000330597.5
HBG2,ENST00000336906.6
HBE1,ENST00000396895.3
OR51B4,ENST00000380224.2
OR51B2,ENST00000624187.1
OR51B6,ENST00000380219.1
OR51M1,ENST00000642046.1
OR51Q1,ENST00000300778.4
OR51I1,ENST00000380211.1
OR51I2,ENST00000641930.1
OR52D1,ENST00000322641.5
UBQLN3,ENST00000311659.5
UBQLNL,ENST00000380184.2
OR52H1,ENST00000322653.7
OR52B6,ENST00000345043.2
TRIM6,ENST00000380097.8
TRIM34,ENST00000429814.3
TRIM5,ENST00000380034.8
TRIM22,ENST00000379965.8
OR56B1,ENST00000317121.6
OR52N4,ENST00000641350.2
OR52N5,ENST00000641181.1
OR52N1,ENST00000641645.1
OR52E6,ENST00000329322.5
OR52E4,ENST00000641726.1
OR52E5,ENST00000610445.2
OR56A3,ENST00000641160.1
OR56A5,ENST00000532411.2
OR52L1,ENST00000332249.4
OR56A4,ENST00000641156.1
OR56A1,ENST00000641900.1
OR56B4,ENST00000316529.3
OR52B2,ENST00000530810.2
OR52W1,ENST00000311352.3
C11orf42,ENST00000316375.3
FAM160A2,ENST00000449352.7
CNGA4,ENST00000379936.3
CCKBR,ENST00000334619.7
CAVIN3,ENST00000303927.4
SMPD1,ENST00000342245.9
APBB1,ENST00000609360.6
HPX,ENST00000265983.8
TRIM3,ENST00000345851.8
ARFIP2,ENST00000396777.8
TIMM10B,ENST00000254616.11
DNHD1,ENST00000254579.11
RRP8,ENST00000254605.11
ILK,ENST00000299421.9
TAF10,ENST00000299424.9
TPP1,ENST00000299427.12
DCHS1,ENST00000299441.5
MRPL17,ENST00000288937.7
OR2AG2,ENST00000641124.1
OR2AG1,ENST00000641258.1
OR6A2,ENST00000641196.1
OR10A5,ENST00000299454.5
OR10A2,ENST00000641461.1
OR10A4,ENST00000379829.2
OR2D2,ENST00000299459.3
OR2D3,ENST00000317834.5
ZNF215,ENST00000278319.10
ZNF214,ENST00000278314.5
NLRP14,ENST00000299481.5
RBMXL2,ENST00000306904.7
SYT9,ENST00000318881.11
OLFML1,ENST00000329293.4
PPFIBP2,ENST00000299492.9
CYB5R2,ENST00000299498.11
OVCH2,ENST00000533663.6
OR5P2,ENST00000329434.3
OR10A3,ENST00000642047.1
EIF3F,ENST00000651655.1
TUB,ENST00000299506.3
RIC3,ENST00000309737.11
LMO1,ENST00000335790.8
TRIM66,ENST00000646038.2
RPL27A,ENST00000314138.11
DENND2B,ENST00000313726.11
AKIP1,ENST00000309377.9
C11orf16,ENST00000326053.10
TMEM9B,ENST00000534025.6
NRIP3,ENST00000309166.8
SCUBE2,ENST00000649792.2
DENND5A,ENST00000328194.8
TMEM41B,ENST00000528080.6
IPO7,ENST00000379719.8
ZNF143,ENST00000396602.7
WEE1,ENST00000450114.7
SWAP70,ENST00000318950.11
SBF2,ENST00000256190.13
ADM,ENST00000278175.10
MTRNR2L8,ENST00000536684.3
RNF141,ENST00000265981.7
LYVE1,ENST00000256178.8
IRAG1,ENST00000423302.7
CTR9,ENST00000361367.7
EIF4G2,ENST00000339995.11
ZBED5,ENST00000413761.7
GALNT18,ENST00000227756.5
CSNK2A3,ENST00000528848.3
USP47,ENST00000527733.7
DKK3,ENST00000683431.1
MICAL2,ENST00000683283.1
PARVA,ENST00000334956.15
TEAD1,ENST00000527636.7
RASSF10,ENST00000529419.3
ARNTL,ENST00000403290.6
BTBD10,ENST00000278174.10
PTH,ENST00000282091.6
FAR1,ENST00000354817.8
SPON1,ENST00000576479.4
RRAS2,ENST00000256196.9
COPB1,ENST00000439561.7
PSMA1,ENST00000396394.7
PDE3B,ENST00000282096.9
CYP2R1,ENST00000334636.10
CALCB,ENST00000324229.11
CALCA,ENST00000331587.9
INSC,ENST00000379556.8
SOX6,ENST00000683767.1
C11orf58,ENST00000228136.9
PLEKHA7,ENST00000531066.6
RPS13,ENST00000525634.6
NUCB2,ENST00000529010.6
NCR3LG1,ENST00000338965.9
KCNJ11,ENST00000339994.5
ABCC8,ENST00000389817.8
USH1C,ENST00000005226.12
USH1C,ENST00000318024.9
OTOG,ENST00000399397.6
MYOD1,ENST00000250003.4
KCNC1,ENST00000265969.8
SERGEF,ENST00000265965.10
TPH1,ENST00000682019.1
SAAL1,ENST00000524803.6
MRGPRX3,ENST00000621697.2
MRGPRX4,ENST00000314254.3
SAA4,ENST00000278222.7
SAA2,ENST00000256733.9
SAA1,ENST00000356524.9
HPS5,ENST00000349215.8
GTF2H1,ENST00000265963.9
LDHA,ENST00000422447.8
LDHC,ENST00000541669.6
LDHAL6A,ENST00000280706.3
TSG101,ENST00000251968.4
UEVLD,ENST00000396197.8
SPTY2D1,ENST00000336349.6
TMEM86A,ENST00000280734.3
IGSF22,ENST00000513874.6
PTPN5,ENST00000358540.7
MRGPRX2,ENST00000329773.3
ZDHHC13,ENST00000446113.7
CSRP3,ENST00000265968.9
E2F8,ENST00000250024.9
NAV2,ENST00000349880.9
DBX1,ENST00000524983.3
HTATIP2,ENST00000451739.7
PRMT3,ENST00000331079.11
SLC6A5,ENST00000525748.6
NELL1,ENST00000357134.10
ANO5,ENST00000324559.9
SLC17A6,ENST00000263160.4
FANCF,ENST00000327470.6
SVIP,ENST00000354193.5
CCDC179,ENST00000532798.3
LUZP2,ENST00000336930.11
ANO3,ENST00000256737.8
MUC15,ENST00000529533.6
SLC5A12,ENST00000396005.8
FIBIN,ENST00000318627.4
BBOX1,ENST00000263182.8
CCDC34,ENST00000328697.11
LGR4,ENST00000379214.9
LIN7C,ENST00000278193.7
BDNF,ENST00000356660.9
KIF18A,ENST00000263181.7
METTL15,ENST00000407364.8
KCNA4,ENST00000328224.7
FSHB,ENST00000533718.2
ARL14EP,ENST00000282032.4
MPPED2,ENST00000358117.10
DCDC1,ENST00000684477.1
DNAJC24,ENST00000465995.6
IMMP1L,ENST00000532287.6
ELP4,ENST00000640961.2
PAX6,ENST00000640368.2
RCN1,ENST00000054950.4
WT1,ENST00000452863.10
EIF3M,ENST00000531120.6
CCDC73,ENST00000335185.10
PRRG4,ENST00000257836.4
QSER1,ENST00000650167.2
DEPDC7,ENST00000241051.8
TCP11L1,ENST00000334274.9
CSTF3,ENST00000323959.9
HIPK3,ENST00000303296.9
KIAA1549L,ENST00000658780.2
CD59,ENST00000642928.2
FBXO3,ENST00000265651.8
LMO2,ENST00000257818.3
CAPRIN1,ENST00000341394.9
NAT10,ENST00000257829.8
ABTB2,ENST00000435224.3
CAT,ENST00000241052.5
ELF5,ENST00000257832.7
EHF,ENST00000257831.8
APIP,ENST00000395787.4
PDHX,ENST00000227868.9
CD44,ENST00000428726.8
SLC1A2,ENST00000278379.9
PAMR1,ENST00000619888.5
FJX1,ENST00000317811.6
TRIM44,ENST00000299413.7
LDLRAD3,ENST00000315571.6
COMMD9,ENST00000263401.10
PRR5L,ENST00000530639.6
TRAF6,ENST00000526995.6
RAG1,ENST00000299440.6
RAG2,ENST00000311485.8
IFTAP,ENST00000334307.10
LRRC4C,ENST00000528697.6
API5,ENST00000531273.6
TTC17,ENST00000039989.9
HSD17B12,ENST00000278353.10
ALKBH3,ENST00000302708.9
C11orf96,ENST00000617612.3
ACCSL,ENST00000378832.1
ACCS,ENST00000263776.9
EXT2,ENST00000533608.7
ALX4,ENST00000652299.1
CD82,ENST00000227155.9
TSPAN18,ENST00000520358.7
TP53I11,ENST00000525680.6
PRDM11,ENST00000683152.1
SYT13,ENST00000020926.8
CHST1,ENST00000308064.7
SLC35C1,ENST00000314134.4
CRY2,ENST00000616080.2
MAPK8IP1,ENST00000241014.6
C11orf94,ENST00000449465.2
PEX16,ENST00000378750.10
LARGE2,ENST00000401752.6
PHF21A,ENST00000676320.1
CREB3L1,ENST00000621158.5
MDK,ENST00000395566.9
CHRM4,ENST00000682254.1
AMBRA1,ENST00000683756.1
HARBI1,ENST00000326737.3
ATG13,ENST00000683050.1
ARHGAP1,ENST00000311956.9
ZNF408,ENST00000311764.3
F2,ENST00000311907.10
CKAP5,ENST00000529230.6
LRP4,ENST00000378623.6
C11orf49,ENST00000278460.12
ARFGAP2,ENST00000524782.6
PACSIN3,ENST00000298838.11
DDB2,ENST00000256996.9
ACP2,ENST00000672073.1
NR1H3,ENST00000441012.7
MYBPC3,ENST00000545968.6
SPI1,ENST00000378538.8
SLC39A13,ENST00000362021.9
PSMC3,ENST00000298852.8
RAPSN,ENST00000298854.7
NDUFS3,ENST00000263774.9
PTPMT1,ENST00000326674.10
KBTBD4,ENST00000430070.7
FAM180B,ENST00000538490.3
C1QTNF4,ENST00000302514.4
MTCH2,ENST00000302503.8
AGBL2,ENST00000525123.6
FNBP4,ENST00000263773.10
PTPRJ,ENST00000418331.7
OR4B1,ENST00000309562.3
OR4X2,ENST00000624868.2
OR4X1,ENST00000320048.1
OR4S1,ENST00000319988.1
OR4C3,ENST00000319856.5
OR4C5,ENST00000319813.3
OR4A47,ENST00000446524.2
TRIM49B,ENST00000332682.9
TRIM64C,ENST00000617704.1
FOLH1,ENST00000256999.7
OR4C13,ENST00000555099.1
OR4C12,ENST00000335238.4
OR4C46,ENST00000328188.1
OR4A5,ENST00000319760.8
TRIM48,ENST00000417545.5
OR4A16,ENST00000314721.5
OR4C15,ENST00000642128.1
OR4C16,ENST00000623907.1
OR4C11,ENST00000641580.1
OR4S2,ENST00000641692.1
OR4C6,ENST00000314259.5
OR5D13,ENST00000623930.1
OR5D14,ENST00000335605.1
OR5L1,ENST00000625203.2
OR5D18,ENST00000333976.7
OR5L2,ENST00000378397.1
OR5D16,ENST00000378396.1
TRIM51,ENST00000449290.6
OR5W2,ENST00000344514.1
OR5I1,ENST00000301532.3
OR10AG1,ENST00000641071.2
OR5F1,ENST00000278409.1
OR5AS1,ENST00000641320.1
OR8I2,ENST00000302124.8
OR8H2,ENST00000313503.2
OR8H3,ENST00000313472.3
OR8J3,ENST00000642058.1
OR8K5,ENST00000313447.1
OR5J2,ENST00000312298.1
OR5T2,ENST00000641661.1
OR5T3,ENST00000313033.4
OR5T1,ENST00000641665.1
OR8H1,ENST00000641600.1
OR8K1,ENST00000279783.5
OR8J1,ENST00000533152.3
OR8U1,ENST00000302270.1
OR8U3,ENST00000623286.1
OR5M9,ENST00000279791.1
OR5M3,ENST00000641993.1
OR5M8,ENST00000327216.5
OR5M11,ENST00000528616.5
OR5M10,ENST00000526538.2
OR5M1,ENST00000641076.1
OR5AP2,ENST00000544374.3
OR5AR1,ENST00000624596.2
OR9G1,ENST00000642097.1
OR5AK2,ENST00000326855.3
LRRC55,ENST00000497933.3
TNKS1BP1,ENST00000358252.8
SSRP1,ENST00000278412.7
P2RX3,ENST00000263314.3
PRG3,ENST00000287143.2
PRG2,ENST00000311862.10
SLC43A3,ENST00000395124.6
RTN4RL2,ENST00000335099.8
SLC43A1,ENST00000278426.8
TIMM10,ENST00000257245.9
UBE2L6,ENST00000287156.9
SERPING1,ENST00000278407.9
YPEL4,ENST00000300022.8
CLP1,ENST00000533682.2
ZDHHC5,ENST00000287169.8
TMX2,ENST00000278422.9
SELENOH,ENST00000534355.6
CTNND1,ENST00000399050.10
OR9Q1,ENST00000335397.3
OR6Q1,ENST00000302622.4
OR9I1,ENST00000641439.1
OR9Q2,ENST00000641291.1
OR10Q1,ENST00000316770.2
OR10W1,ENST00000395079.2
OR5B17,ENST00000357377.3
OR5B3,ENST00000641865.1
OR5B2,ENST00000641342.2
OR5B21,ENST00000360374.3
LPXN,ENST00000395074.7
ZFP91,ENST00000316059.7
CNTF,ENST00000361987.6
GLYAT,ENST00000344743.8
GLYATL2,ENST00000287275.6
GLYATL1B,ENST00000527482.2
FAM111B,ENST00000343597.4
FAM111A,ENST00000675163.1
DTX4,ENST00000227451.4
MPEG1,ENST00000361050.4
OR5AN1,ENST00000641998.1
OR5A2,ENST00000302040.6
OR5A1,ENST00000641045.1
OR4D6,ENST00000300127.3
OR4D10,ENST00000530162.2
OR4D11,ENST00000313253.1
OR4D9,ENST00000641962.1
OSBP,ENST00000263847.6
PATL1,ENST00000300146.10
OR10V1,ENST00000307552.3
STX3,ENST00000337979.9
MRPL16,ENST00000300151.5
CBLIF,ENST00000257248.3
TCN1,ENST00000257264.4
OOSP2,ENST00000278855.7
MS4A3,ENST00000278865.8
MS4A2,ENST00000278888.8
MS4A6A,ENST00000528851.6
MS4A4A,ENST00000337908.5
MS4A6E,ENST00000684409.1
MS4A7,ENST00000300184.8
MS4A14,ENST00000300187.11
MS4A5,ENST00000300190.7
MS4A1,ENST00000345732.9
MS4A12,ENST00000016913.8
MS4A13,ENST00000378186.7
MS4A8,ENST00000300226.7
MS4A15,ENST00000405633.4
MS4A10,ENST00000308287.2
CCDC86,ENST00000227520.10
PTGDR2,ENST00000332539.5
PRPF19,ENST00000227524.9
TMEM109,ENST00000227525.8
TMEM132A,ENST00000453848.7
SLC15A3,ENST00000227880.8
CD6,ENST00000313421.11
CD5,ENST00000347785.8
VPS37C,ENST00000301765.10
PGA3,ENST00000325558.11
PGA4,ENST00000378149.9
PGA5,ENST00000312403.10
VWCE,ENST00000335613.10
DDB1,ENST00000301764.12
TKFC,ENST00000394900.8
CYB561A3,ENST00000294072.9
TMEM138,ENST00000278826.11
TMEM216,ENST00000515837.7
CPSF7,ENST00000439958.8
SDHAF2,ENST00000301761.7
PPP1R32,ENST00000338608.7
LRRC10B,ENST00000378075.4
SYT7,ENST00000539008.6
DAGLA,ENST00000257215.10
MYRF,ENST00000278836.10
TMEM258,ENST00000537328.6
FEN1,ENST00000305885.3
FADS2,ENST00000278840.9
FADS1,ENST00000350997.12
FADS3,ENST00000278829.7
RAB3IL1,ENST00000394836.7
BEST1,ENST00000378043.9
FTH1,ENST00000273550.12
INCENP,ENST00000394818.8
SCGB1D1,ENST00000306238.3
SCGB2A1,ENST00000244930.6
SCGB1D2,ENST00000244926.4
SCGB2A2,ENST00000227918.3
SCGB1D4,ENST00000358585.3
ASRGL1,ENST00000415229.6
SCGB1A1,ENST00000278282.3
AHNAK,ENST00000378024.9
EEF1G,ENST00000329251.5
TUT1,ENST00000476907.6
MTA2,ENST00000278823.7
EML3,ENST00000394773.7
ROM1,ENST00000278833.4
B3GAT3,ENST00000265471.10
GANAB,ENST00000356638.8
INTS5,ENST00000330574.2
C11orf98,ENST00000524958.6
CSKMT,ENST00000532971.2
UQCC3,ENST00000377953.4
UBXN1,ENST00000301935.10
LRRN4CL,ENST00000317449.5
BSCL2,ENST00000360796.10
GNG3,ENST00000294117.6
HNRNPUL2,ENST00000301785.7
TTC9C,ENST00000316461.9
ZBTB3,ENST00000394807.5
POLR2G,ENST00000301788.12
TAF6L,ENST00000294168.8
TMEM223,ENST00000307366.8
TMEM179B,ENST00000333449.9
NXF1,ENST00000294172.7
STX5,ENST00000294179.8
WDR74,ENST00000278856.9
SLC3A2,ENST00000338663.12
CHRM1,ENST00000306960.4
SLC22A6,ENST00000360421.9
SLC22A8,ENST00000336232.7
SLC22A10,ENST00000332793.11
SLC22A9,ENST00000279178.4
PLAAT5,ENST00000540857.6
LGALS12,ENST00000394618.9
PLAAT4,ENST00000255688.8
PLAAT2,ENST00000255695.2
PLAAT3,ENST00000415826.3
ATL3,ENST00000398868.8
RTN3,ENST00000377819.10
C11orf95,ENST00000433688.2
SPINDOC,ENST00000294244.9
MARK2,ENST00000402010.8
RCOR2,ENST00000301459.5
NAA40,ENST00000377793.9
COX8A,ENST00000314133.4
OTUB1,ENST00000538426.6
MACROD1,ENST00000255681.7
FLRT1,ENST00000682287.1
STIP1,ENST00000305218.9
FERMT3,ENST00000345728.10
TRPT1,ENST00000317459.11
NUDT22,ENST00000279206.8
VEGFB,ENST00000309422.7
FKBP2,ENST00000309366.9
RP11-783K16.16,ENST00000652762.2
PPP1R14B,ENST00000309318.8
PLCB3,ENST00000279230.12
BAD,ENST00000309032.8
GPR137,ENST00000438980.7
KCNK4,ENST00000422670.7
CATSPERZ,ENST00000328404.8
ESRRA,ENST00000000442.11
TRMT112,ENST00000544844.6
PRDX5,ENST00000265462.9
CCDC88B,ENST00000356786.10
RPS6KA4,ENST00000334205.9
SLC22A11,ENST00000301891.9
SLC22A12,ENST00000377574.6
NRXN2,ENST00000265459.11
RASGRP2,ENST00000394432.8
PYGM,ENST00000164139.4
SF1,ENST00000377390.8
MAP4K2,ENST00000294066.7
MEN1,ENST00000450708.7
CDC42BPG,ENST00000342711.6
EHD1,ENST00000320631.8
ATG2A,ENST00000377264.8
PPP2R5B,ENST00000164133.7
GPHA2,ENST00000279168.7
MAJIN,ENST00000301896.6
BATF2,ENST00000301887.9
ARL2,ENST00000246747.9
SNX15,ENST00000377244.8
SAC3D1,ENST00000652489.1
NAALADL1,ENST00000358658.8
CDCA5,ENST00000275517.8
ZFPL1,ENST00000294258.8
TMEM262,ENST00000530719.6
VPS51,ENST00000279281.8
TM7SF2,ENST00000279263.14
ZNHIT2,ENST00000310597.6
FAU,ENST00000529639.6
SYVN1,ENST00000377190.8
MRPL49,ENST00000279242.7
CAPN1,ENST00000279247.11
POLA2,ENST00000265465.8
CDC42EP2,ENST00000279249.3
DPF2,ENST00000528416.6
TIGD3,ENST00000309880.6
SLC25A45,ENST00000398802.6
FRMD8,ENST00000317568.10
SCYL1,ENST00000270176.10
LTBP3,ENST00000301873.11
ZNRD2,ENST00000309328.8
FAM89B,ENST00000530349.2
EHBP1L1,ENST00000309295.9
KCNK7,ENST00000340313.5
MAP3K11,ENST00000309100.8
PCNX3,ENST00000355703.4
SIPA1,ENST00000534313.6
RELA,ENST00000406246.8
KAT5,ENST00000341318.9
RNASEH2C,ENST00000308418.10
AP5B1,ENST00000532090.3
OVOL1,ENST00000335987.8
CFL1,ENST00000308162.10
SNX32,ENST00000308342.7
MUS81,ENST00000308110.9
EFEMP2,ENST00000307998.11
CTSW,ENST00000307886.8
FIBP,ENST00000357519.9
CCDC85B,ENST00000312579.4
FOSL1,ENST00000312562.7
C11orf68,ENST00000438576.3
DRAP1,ENST00000312515.7
SART1,ENST00000312397.10
EIF1AD,ENST00000533544.6
BANF1,ENST00000312175.7
CST6,ENST00000312134.3
CATSPER1,ENST00000312106.6
GAL3ST3,ENST00000312006.5
SF3B2,ENST00000322535.11
PACS1,ENST00000320580.9
KLC2,ENST00000394067.7
RAB1B,ENST00000311481.11
CNIH2,ENST00000311445.7
YIF1A,ENST00000376901.9
TMEM151A,ENST00000327259.5
CD248,ENST00000311330.4
RIN1,ENST00000311320.9
BRMS1,ENST00000359957.8
B4GAT1,ENST00000311181.5
SLC29A2,ENST00000357440.7
NPAS4,ENST00000311034.7
MRPL11,ENST00000310999.11
PELI3,ENST00000320740.12
BBS1,ENST00000318312.12
ZDHHC24,ENST00000310442.5
ACTN3,ENST00000513398.2
CTSF,ENST00000310325.10
CCDC87,ENST00000333861.5
CCS,ENST00000533244.6
RBM14,ENST00000310137.5
RBM4,ENST00000310092.12
RBM4B,ENST00000310046.9
SPTBN2,ENST00000533211.6
C11orf80,ENST00000540737.7
RCE1,ENST00000309657.8
PC,ENST00000393960.7
LRFN4,ENST00000309602.5
C11orf86,ENST00000683896.1
SYT12,ENST00000527043.6
RHOD,ENST00000308831.7
KDM2A,ENST00000529006.7
GRK2,ENST00000308595.10
ANKRD13D,ENST00000511455.7
SSH3,ENST00000308127.9
RAD9A,ENST00000307980.7
POLD4,ENST00000312419.8
CLCF1,ENST00000312438.8
PPP1CA,ENST00000376745.9
TBC1D10C,ENST00000542590.2
RPS6KB2,ENST00000312629.10
PTPRCAP,ENST00000326294.4
CORO1B,ENST00000341356.10
GPR152,ENST00000312457.2
CABP4,ENST00000325656.7
TMEM134,ENST00000308022.7
AIP,ENST00000279146.8
PITPNM1,ENST00000356404.8
CDK2AP2,ENST00000301488.8
CABP2,ENST00000294288.5
GSTP1,ENST00000398606.10
NDUFV1,ENST00000322776.11
NUDT8,ENST00000376693.3
TBX10,ENST00000335385.4
ACY3,ENST00000255082.8
UNC93B1,ENST00000227471.7
ALDH3B1,ENST00000342456.11
NDUFS8,ENST00000313468.10
TCIRG1,ENST00000265686.8
CHKA,ENST00000265689.9
KMT5B,ENST00000304363.9
C11orf24,ENST00000304271.11
LRP5,ENST00000294304.12
PPP6R3,ENST00000393800.7
GAL,ENST00000265643.4
TESMIN,ENST00000255087.10
CPT1A,ENST00000265641.10
MRPL21,ENST00000362034.7
IGHMBP2,ENST00000255078.8
MRGPRD,ENST00000309106.3
MRGPRF,ENST00000309099.7
TPCN2,ENST00000294309.8
MYEOV,ENST00000441339.3
CCND1,ENST00000227507.3
LTO1,ENST00000279147.9
FGF19,ENST00000294312.4
FGF4,ENST00000168712.3
FGF3,ENST00000334134.4
FADD,ENST00000301838.5
PPFIA1,ENST00000253925.12
CTTN,ENST00000301843.13
SHANK2,ENST00000601538.6
DHCR7,ENST00000355527.8
NADSYN1,ENST00000319023.7
KRTAP5-7,ENST00000398536.6
KRTAP5-8,ENST00000398534.4
KRTAP5-9,ENST00000528743.4
KRTAP5-10,ENST00000398531.3
KRTAP5-11,ENST00000398530.1
DEFB108B,ENST00000328698.2
RP11-849H4.2,ENST00000679412.2
DEFB131B,ENST00000530210.1
RNF121,ENST00000361756.8
IL18BP,ENST00000393703.9
NUMA1,ENST00000393695.8
LAMTOR1,ENST00000278671.10
FOLR3,ENST00000611028.3
FOLR1,ENST00000393676.5
FOLR2,ENST00000298223.11
INPPL1,ENST00000298229.7
PHOX2A,ENST00000298231.5
CLPB,ENST00000294053.9
CLPB,ENST00000538039.6
PDE2A,ENST00000334456.10
ARAP1,ENST00000393609.8
STARD10,ENST00000334805.11
ATG16L2,ENST00000321297.10
FCHSD2,ENST00000409418.9
P2RY2,ENST00000393597.7
P2RY6,ENST00000540124.6
ARHGEF17,ENST00000263674.4
RELT,ENST00000064780.7
FAM168A,ENST00000356467.5
PLEKHB1,ENST00000354190.10
RAB6A,ENST00000336083.8
MRPL48,ENST00000310614.12
COA4,ENST00000355693.5
PAAF1,ENST00000310571.8
DNAJB13,ENST00000339764.6
UCP2,ENST00000663595.2
UCP3,ENST00000314032.9
C2CD3,ENST00000334126.12
PPME1,ENST00000328257.13
P4HA3,ENST00000331597.9
PGM2L1,ENST00000298198.5
KCNE3,ENST00000310128.9
LIPT2,ENST00000310109.5
POLD3,ENST00000263681.7
CHRDL2,ENST00000376332.8
RNF169,ENST00000299563.5
XRRA1,ENST00000684022.1
SPCS2,ENST00000263672.11
NEU3,ENST00000294064.9
SLCO2B1,ENST00000289575.10
TPBGL,ENST00000562197.3
ARRB1,ENST00000420843.7
RPS3,ENST00000531188.6
GDPD5,ENST00000336898.8
SERPINH1,ENST00000358171.8
MAP6,ENST00000304771.8
MOGAT2,ENST00000198801.10
DGAT2,ENST00000228027.12
UVRAG,ENST00000356136.8
WNT11,ENST00000322563.8
THAP12,ENST00000260045.8
GVQW3,ENST00000529331.2
LRRC32,ENST00000260061.9
TSKU,ENST00000333090.5
ACER3,ENST00000532485.6
B3GNT6,ENST00000622824.1
CAPN5,ENST00000648180.1
OMP,ENST00000529803.1
MYO7A,ENST00000409709.9
GDPD4,ENST00000315938.5
PAK1,ENST00000356341.8
CLNS1A,ENST00000525428.6
AQP11,ENST00000313578.4
RSF1,ENST00000308488.11
INTS4,ENST00000534064.6
KCTD14,ENST00000353172.6
THRSP,ENST00000281030.2
NDUFC2,ENST00000281031.5
ALG8,ENST00000299626.10
KCTD21,ENST00000340067.4
USP35,ENST00000529308.6
GAB2,ENST00000361507.5
NARS2,ENST00000281038.10
TENM4,ENST00000278550.12
FAM181B,ENST00000329203.5
PRCP,ENST00000313010.8
DDIAS,ENST00000533655.6
RAB30,ENST00000527633.6
ANKRD42,ENST00000533342.6
DLG2,ENST00000376104.7
TMEM126B,ENST00000358867.11
TMEM126A,ENST00000304511.7
CREBZF,ENST00000527447.2
CCDC89,ENST00000316398.5
CCDC83,ENST00000342404.8
PICALM,ENST00000393346.8
EED,ENST00000263360.11
HIKESHI,ENST00000278483.8
CCDC81,ENST00000445632.7
PRSS23,ENST00000280258.6
FZD4,ENST00000531380.2
TMEM135,ENST00000305494.6
RAB38,ENST00000243662.11
CTSC,ENST00000227266.10
GRM5,ENST00000305447.5
TYR,ENST00000263321.6
NOX4,ENST00000263317.9
TRIM77,ENST00000398290.7
TRIM49,ENST00000329758.5
TRIM49D1,ENST00000420869.3
TRIM49D2,ENST00000623787.3
TRIM49C,ENST00000448984.1
UBTFL1,ENST00000530464.2
NAALAD2,ENST00000534061.6
CHORDC1,ENST00000320585.11
FAT3,ENST00000525166.6
MTNR1B,ENST00000257068.3
SLC36A4,ENST00000326402.9
DEUP1,ENST00000298050.9
SMCO4,ENST00000298966.7
CEP295,ENST00000325212.11
TAF1D,ENST00000448108.7
C11orf54,ENST00000354421.8
MED17,ENST00000251871.9
VSTM5,ENST00000409977.2
HEPHL1,ENST00000315765.10
PANX1,ENST00000227638.8
GPR83,ENST00000243673.7
MRE11,ENST00000323929.8
ANKRD49,ENST00000544612.6
C11orf97,ENST00000542198.3
PIWIL4,ENST00000299001.11
FUT4,ENST00000358752.4
AMOTL1,ENST00000433060.3
CWC15,ENST00000279839.8
KDM4D,ENST00000335080.6
KDM4E,ENST00000450979.2
SRSF8,ENST00000587424.3
ENDOD1,ENST00000278505.5
SESN3,ENST00000536441.7
FAM76B,ENST00000358780.10
CEP57,ENST00000325542.10
MTMR2,ENST00000346299.10
MAML2,ENST00000524717.6
CCDC82,ENST00000646818.2
JRKL,ENST00000332349.5
CNTN5,ENST00000524871.6
ARHGAP42,ENST00000298815.13
PGR,ENST00000325455.10
TRPC6,ENST00000344327.8
ANGPTL5,ENST00000334289.7
CEP126,ENST00000263468.13
CFAP300,ENST00000434758.7
YAP1,ENST00000282441.10
BIRC3,ENST00000263464.9
BIRC2,ENST00000227758.7
TMEM123,ENST00000398136.7
MMP7,ENST00000260227.5
MMP20,ENST00000260228.3
MMP27,ENST00000260229.5
MMP8,ENST00000236826.8
MMP10,ENST00000279441.9
